,insId,name,urlName,instrument,isin,ticker,yahoo,sectorId,marketId,branchId,countryId,listingDate,country
974,1316,Front Ventures,frontoffice-nordic,0,SE0005337920,FRNT B,FRNT-B.ST,1.0,6,73.0,1,2016-05-19 00:00:00,Sverige
975,1317,SynAct Pharma,synact-pharma,0,SE0008241491,SYNACT,SYNACT.ST,4.0,2,78.0,1,2016-07-11 00:00:00,Sverige
976,1319,Alelion Energy,alelion-energy-systems,0,SE0008348072,ALELIO,ALELIO.ST,5.0,4,24.0,1,2016-06-21 00:00:00,Sverige
977,1320,BrandBee,videoburst,0,SE0017885155,BRANDB,BRANDB.ST,6.0,5,91.0,1,2016-06-21 00:00:00,Sverige
978,1321,TF Bank,tf-bank,0,SE0007331608,TFBANK,TFBANK.ST,1.0,2,70.0,1,2016-06-14 00:00:00,Sverige
979,1322,Nordic Waterproofing,nordic-waterproofing,0,SE0014731089,NWG,NWG.ST,5.0,2,31.0,1,2016-06-10 00:00:00,Sverige
980,1323,AcadeMedia,academedia,0,SE0007897079,ACAD,ACAD.ST,5.0,2,36.0,1,2016-06-15 00:00:00,Sverige
981,1324,Orsted,dong-energy,0,DK0060094928,ORSTED,ORSTED.CO,10.0,20,12.0,4,2016-06-09 00:00:00,Danmark
982,1325,Bonava B,bonava,0,SE0008091581,BONAV B,BONAV-B.ST,1.0,2,75.0,1,2016-06-07 00:00:00,Sverige
983,1326,Acuvi,piezomotor-uppsala,0,SE0017833171,ACUVI,ACUVI.ST,5.0,4,25.0,1,2016-06-09 00:00:00,Sverige
984,1327,Cyxone,cyxone,0,SE0007815428,CYXO,CYXO.ST,4.0,4,78.0,1,2016-06-07 00:00:00,Sverige
985,1328,Oscar Properties Pref B,oscar-properties-preferensaktie-b,1,SE0016278329,OP PREFB,OP-PREFB.ST,1.0,3,75.0,1,2016-05-16 00:00:00,Sverige
986,1329,Eagle Filters,cleantech-invest,0,FI4000092523,EAGLES,EAGLES.ST,1.0,4,73.0,1,2016-04-06 00:00:00,Sverige
987,1330,Enorama Pharma,enorama-pharma,0,SE0008216329,ERMA,ERMA.ST,4.0,4,77.0,1,2016-06-10 00:00:00,Sverige
988,1331,Mediacle,mobilatervinning-i-sverige,0,SE0007705074,MEGR,MEGR.ST,8.0,6,45.0,1,2016-05-26 00:00:00,Sverige
989,1333,GomSpace,gomspace,0,SE0008348304,GOMX,GOMX.ST,6.0,4,87.0,1,2016-06-16 00:00:00,Sverige
990,1334,Redwood Pharma,redwood-pharma,0,SE0008294789,REDW,REDW.ST,4.0,4,77.0,1,2016-06-15 00:00:00,Sverige
991,1335,Shortcut Media,shortcut-media,0,SE0008347462,SMG,SMG.ST,8.0,5,56.0,1,2016-06-20 00:00:00,Sverige
992,1336,Absolicon,absolicon-solar-collector,0,SE0018396947,ABSL B,ABSL-B.ST,10.0,5,13.0,1,2016-06-22 00:00:00,Sverige
993,1337,Cereno Scientific,cereno-scientific,0,SE0008241558,CRNO B,CRNO-B.ST,4.0,5,77.0,1,2016-06-22 00:00:00,Sverige
994,1338,SkartaNYAB,privanet-group,0,FI4000153515,SKARTA,SKARTA.HE,1.0,30,70.0,3,2016-06-15 00:00:00,Finland
995,1339,Pareto Bank,pareto-bank,0,NO0010397581,PARB,PARB.OL,1.0,9,69.0,2,2016-05-27 00:00:00,Norge
996,1340,Treasure,treasure,0,NO0010763550,TRE,TRE.OL,1.0,9,71.0,2,2016-06-08 00:00:00,Norge
997,1342,Avidly,zeeland-family,0,FI0009015580,AVIDLY,AVIDLY.HE,8.0,30,56.0,3,2015-12-16 00:00:00,Finland
998,1343,B2Holding,b2holding,0,NO0010633951,B2H,B2H.OL,1.0,9,70.0,2,2015-03-17 00:00:00,Norge
999,1344,Aega,aega,0,NO0010626559,AEGA,AEGA.OL,10.0,12,13.0,2,2015-12-09 00:00:00,Norge
1000,1345,Scandinavian Tobacco,scandinavian-tobacco-group,0,DK0060696300,STG,STG.CO,2.0,20,62.0,4,2016-02-10 00:00:00,Danmark
1001,1349,Quartiers Properties Pref,quartiers-properties-preferensaktie,1,SE0009697212,QUART PREF,QUART-PREF.ST,1.0,4,75.0,1,2016-07-06 00:00:00,Sverige
1002,1350,Gold Town Games,gold-town-games,0,SE0008587117,GTG,GTG.ST,8.0,6,55.0,1,2016-07-13 00:00:00,Sverige
1003,1351,Targovax,targovax,0,NO0010689326,TRVX,TRVX.OL,4.0,9,78.0,2,2016-07-08 00:00:00,Norge
1004,1352,Meltron,uni-light-led,0,SE0017936834,MLTR,MLTR.ST,5.0,6,25.0,1,2016-07-22 00:00:00,Sverige
1005,1354,Maha Energy,maha-energy,0,SE0008374383,MAHA A,MAHA-A.ST,3.0,3,2.0,1,2016-07-29 00:00:00,Sverige
1006,1355,ExpreS2ion Biotech,expres2ion-biotech,0,SE0008348262,EXPRS2,EXPRS2.ST,4.0,4,78.0,1,2016-07-29 00:00:00,Sverige
1007,1357,Flowscape,crowdsoft,0,SE0018042046,FLOWS,FLOWS.ST,6.0,5,90.0,1,2016-08-02 00:00:00,Sverige
1008,1358,Alcadon Group,alcadon,0,SE0008732218,ALCA,ALCA.ST,5.0,4,25.0,1,2016-09-14 00:00:00,Sverige
1009,1360,Eyeonid,eyeonid-group,0,SE0007280482,EOID,EOID.ST,6.0,6,85.0,1,2016-09-20 00:00:00,Sverige
1010,1361,Filo Mining,filo-mining-corp,0,CA31730E1016,FIL,FIL.ST,7.0,4,16.0,1,2016-09-06 00:00:00,Sverige
1011,1362,Sustainable Energy,iqs-energi-komfort,0,SE0011643980,SUST,SUST.ST,5.0,6,30.0,1,2016-08-23 00:00:00,Sverige
1012,1363,Jumpgate,three-gates,0,SE0008435044,GATE,GATE.ST,8.0,6,55.0,1,2016-09-16 00:00:00,Sverige
1013,1365,WilLak,willak,0,SE0008964266,WIL,WIL.ST,5.0,6,31.0,1,2016-09-22 00:00:00,Sverige
1014,1366,Cyber Security 1,cognosec,0,SE0007604061,CYB1,CYB1.ST,6.0,4,88.0,1,2016-09-22 00:00:00,Sverige
1015,1367,Mälaråsen,malarasen,0,SE0008937411,MALAR,MALAR.ST,1.0,5,75.0,1,2016-10-05 00:00:00,Sverige
1016,1368,Solnaberg,solnaberg-property,0,SE0009155211,SOLNA,SOLNA.ST,1.0,4,75.0,1,2016-10-12 00:00:00,Sverige
1017,1369,FRISQ,frisq-holding,0,SE0006994539,FRISQ,FRISQ.ST,6.0,4,90.0,1,2016-10-12 00:00:00,Sverige
1018,1371,Vincit,vincit-group,0,FI4000185533,VINCIT,VINCIT.ST,6.0,30,90.0,3,2016-10-17 00:00:00,Finland
1019,1372,Gasporox,gasporox,0,SE0008991624,GPX,GPX.ST,5.0,4,38.0,1,2016-10-25 00:00:00,Sverige
1020,1374,Embracer,thq-nordic,0,SE0016828511,EMBRAC B,EMBRAC-B.ST,8.0,4,55.0,1,2016-10-22 00:00:00,Sverige
1021,1376,BICO Group,cellink,0,SE0013647385,BICO,BICO.ST,4.0,1,79.0,1,2016-11-03 00:00:00,Sverige
1022,1377,Serneke,serneke,0,SE0007278841,SRNKE B,SRNKE-B.ST,5.0,3,28.0,1,2016-11-24 00:00:00,Sverige
1023,1378,Volati,volati,0,SE0009143662,VOLO,VOLO.ST,1.0,1,73.0,1,2016-11-30 00:00:00,Sverige
1024,1379,Byggpartner,byggpartner,0,SE0009242324,BYGGP,BYGGP.ST,5.0,4,28.0,1,2016-12-05 00:00:00,Sverige
1025,1382,Crunchfish,crunchfish,0,SE0009190192,CFISH,CFISH.ST,6.0,4,85.0,1,2016-11-11 00:00:00,Sverige
1026,1383,Gapwaves,gapwaves,0,SE0009155518,GAPW B,GAPW-B.ST,6.0,4,86.0,1,2016-11-18 00:00:00,Sverige
1027,1384,InDex Pharmaceuticals,index-pharmaceuticals-holding,0,SE0008966295,INDEX,INDEX.ST,4.0,4,77.0,1,2016-10-11 00:00:00,Sverige
1028,1385,Alligator Bioscience,alligator-bioscience,0,SE0000767188,ATORX,ATORX.ST,4.0,3,78.0,1,2016-11-23 00:00:00,Sverige
1029,1386,Swedish Stirling,ripasso-energy,0,SE0009143993,STRLNG,STRLNG.ST,10.0,4,11.0,1,2016-11-28 00:00:00,Sverige
1030,1388,AdderaCare,adderacare,0,SE0009160922,ADDERA,ADDERA.ST,4.0,4,80.0,1,2016-12-01 00:00:00,Sverige
1031,1389,ChemoTech,scandinavian-chemotech,0,SE0009242654,CMOTEC B,CMOTEC-B.ST,4.0,4,79.0,1,2016-12-06 00:00:00,Sverige
1032,1390,Smart Eye,smart-eye,0,SE0009268279,SEYE,SEYE.ST,6.0,4,85.0,1,2016-12-07 00:00:00,Sverige
1033,1391,Heeros,heeros,0,FI4000127527,HEEROS,HEEROS.ST,6.0,30,89.0,3,2016-11-10 00:00:00,Finland
1034,1392,Finepart,finepart,0,SE0009189442,FINE,FINE.ST,5.0,5,23.0,1,2016-12-09 00:00:00,Sverige
1035,1393,Transiro,transiro,0,SE0009242027,TIRO,TIRO.ST,6.0,6,90.0,1,2016-12-13 00:00:00,Sverige
1036,1394,Bluelake Mineral,nickel-mountain-resources,0,SE0015382148,BLUE,BLUE.ST,7.0,6,16.0,1,2016-12-16 00:00:00,Sverige
1037,1395,Aino Health,aino-health,0,SE0009242555,AINO,AINO.ST,5.0,4,37.0,1,2016-12-16 00:00:00,Sverige
1038,1396,AppSpotr,appspotr,0,SE0018041097,APTR,APTR.ST,6.0,4,90.0,1,2016-12-19 00:00:00,Sverige
1039,1397,Acarix,acarix,0,SE0009268717,ACARIX,ACARIX.ST,4.0,4,79.0,1,2016-12-19 00:00:00,Sverige
1040,1398,AAC Clyde Space,aac-microtec,0,SE0009268154,AAC,AAC.ST,6.0,4,87.0,1,2016-12-21 00:00:00,Sverige
1041,1399,SeaTwirl,seatwirl,0,SE0009242175,STW,STW.ST,10.0,4,12.0,1,2016-12-22 00:00:00,Sverige
1042,1400,Svenska Aerogel,svenska-aerogel-holding,0,SE0008212161,AERO,AERO.ST,7.0,4,15.0,1,2016-12-20 00:00:00,Sverige
1043,1401,Vo2 Cap,rethinking-care-sweden,0,SE0016802797,VO2,VO2.ST,4.0,4,80.0,1,2016-12-22 00:00:00,Sverige
1044,1402,AcouSort,acousort,0,SE0009189608,ACOU,ACOU.ST,4.0,4,78.0,1,2017-01-09 00:00:00,Sverige
1045,1404,Effnetplattformen,effnetplattformen,0,SE0015987565,EFFH,EFFH.ST,9.0,4,94.0,1,2017-01-23 00:00:00,Sverige
1046,1406,Oncopeptides,oncopeptides,0,SE0009414576,ONCO,ONCO.ST,4.0,2,78.0,1,2017-02-22 00:00:00,Sverige
1047,1408,Hemcheck Sweden,hemcheck-sweden-holding,0,SE0009320278,HEMC,HEMC.ST,4.0,4,79.0,1,2017-03-15 00:00:00,Sverige
1048,1409,Hoylu,hoylu,0,SE0009581192,HOYLU,HOYLU.ST,6.0,4,90.0,1,2017-02-20 00:00:00,Sverige
1049,1410,IRLAB Therapeutics,irlab-therapeutics,0,SE0012675361,IRLAB A,IRLAB-A.ST,4.0,2,77.0,1,2017-02-28 00:00:00,Sverige
1050,1411,Aerowash,aerowash,0,SE0009346299,AERW B,AERW-B.ST,5.0,5,37.0,1,2017-02-17 00:00:00,Sverige
1051,1412,Initiator Pharma,initiator-pharma,0,DK0060775872,INIT,INIT.ST,4.0,4,78.0,1,2017-03-16 00:00:00,Sverige
1052,1414,Chordate Medical,chordate-medical-holding,0,SE0009495559,CMH,CMH.ST,4.0,4,79.0,1,2017-03-08 00:00:00,Sverige
1053,1415,Samtrygg,samtrygg,0,SE0009267834,SAMT B,SAMT-B.ST,8.0,6,49.0,1,2017-03-15 00:00:00,Sverige
1054,1416,SARSYS-ASFT,scandinavian-ariport-and-road-systems,0,SE0009320294,SARS,SARS.ST,5.0,6,38.0,1,2017-03-02 00:00:00,Sverige
1055,1417,Medclair Invest,spintso-international,0,SE0009190572,MCLR,MCLR.ST,8.0,6,47.0,1,2017-03-03 00:00:00,Sverige
1056,1419,Ambea,ambea,0,SE0009663826,AMBEA,AMBEA.ST,4.0,2,81.0,1,2017-03-31 00:00:00,Sverige
1057,1420,Acosense,acosense,0,SE0009580079,ACOS,ACOS.ST,5.0,5,38.0,1,2017-03-20 00:00:00,Sverige
1058,1421,Mips,mips,0,SE0009216278,MIPS,MIPS.ST,8.0,1,47.0,1,2017-03-23 00:00:00,Sverige
1059,1422,ChromoGenics,chromogenics,0,SE0014730719,CHRO,CHRO.ST,5.0,4,31.0,1,2017-03-23 00:00:00,Sverige
1060,1423,Xavi Solutionnode,xavitech,0,SE0003088541,XAVI B,XAVI-B.ST,6.0,6,90.0,1,2017-03-29 00:00:00,Sverige
1061,1424,Prolight Diagnostics,prolight-diagnostics,0,SE0003618230,PRLD,PRLD.ST,4.0,6,78.0,1,2017-03-31 00:00:00,Sverige
1062,1425,FM Mattsson,fm-mattsson-mora-group,0,SE0018040883,FMM B,FMM-B.ST,5.0,2,30.0,1,2017-04-10 00:00:00,Sverige
1063,1426,Actic Group,actic-group,0,SE0009269467,ATIC,ATIC.ST,8.0,3,53.0,1,2017-04-07 00:00:00,Sverige
1064,1429,Biovica,biovica-international,0,SE0008613731,BIOVIC B,BIOVIC-B.ST,4.0,4,78.0,1,2017-03-29 00:00:00,Sverige
1065,1431,Unibap,unibap,0,SE0009606809,UNIBAP,UNIBAP.ST,6.0,4,90.0,1,2017-03-27 00:00:00,Sverige
1066,1432,EatGood,eatgood,0,SE0009548597,EATG,EATG.ST,5.0,5,23.0,1,2017-03-27 00:00:00,Sverige
1067,1433,Sonetel,sonetel,0,SE0009580517,SONE,SONE.ST,6.0,4,86.0,1,2017-04-12 00:00:00,Sverige
1068,1434,Isofol Medical,isofol-medical,0,SE0009581051,ISOFOL,ISOFOL.ST,4.0,2,77.0,1,2017-04-04 00:00:00,Sverige
1069,1435,Tangiamo Touch,tangiamo-touch-technology,0,SE0009664303,TANGI,TANGI.ST,6.0,4,83.0,1,2017-04-06 00:00:00,Sverige
1070,1436,Intervacc,intervacc,0,SE0009607252,IVACC,IVACC.ST,4.0,4,78.0,1,2017-04-07 00:00:00,Sverige
1071,1437,Instalco,instalco,0,SE0017483506,INSTAL,INSTAL.ST,5.0,1,30.0,1,2017-05-11 00:00:00,Sverige
1072,1438,Sdiptech,sdiptech,0,SE0003756758,SDIP B,SDIP.ST,5.0,1,30.0,1,2017-05-12 00:00:00,Sverige
1073,1439,Munters,munters,0,SE0009806607,MTRS,MTRS.ST,5.0,1,30.0,1,2017-05-19 00:00:00,Sverige
1074,1441,SECITS Holding,secits,0,SE0009664436,SECI,SECI.ST,6.0,4,88.0,1,2017-05-11 00:00:00,Sverige
1075,1442,Rentunder,rentunder-holding,0,SE0004548451,RENT,RENT.ST,5.0,6,23.0,1,2017-05-03 00:00:00,Sverige
1076,1443,International Petroleum,international-petroleum-corp,0,CA46016U1084,IPCO,IPCO.ST,3.0,2,2.0,1,2017-04-24 00:00:00,Sverige
1077,1445,Mantex,mantex,0,SE0009663339,MANTEX,MANTEX.ST,5.0,4,38.0,1,2017-05-05 00:00:00,Sverige
1078,1446,Annexin,annexin-pharmaceuticals,0,SE0009664154,ANNX,ANNX.ST,4.0,4,78.0,1,2017-04-19 00:00:00,Sverige
1079,1447,Athanase Innovation,logistea,0,SE0018014060,ATIN,ATIN.ST,1.0,4,73.0,1,2017-05-08 00:00:00,Sverige
1080,1450,Bambuser,bambuser,0,SE0009663834,BUSER,BUSER.ST,6.0,4,91.0,1,2017-05-05 00:00:00,Sverige
1081,1451,AcuCort,acucort,0,SE0009695927,ACUC,ACUS.ST,4.0,5,77.0,1,2015-04-24 00:00:00,Sverige
1082,1452,XMReality,xmreality,0,SE0009664188,XMR,XMR.ST,6.0,4,90.0,1,2017-04-26 00:00:00,Sverige
1083,1453,OurLiving,compare-it-nordic,0,SE0009606593,OURLIV,OURLIV.ST,6.0,5,88.0,1,2017-05-03 00:00:00,Sverige
1084,1455,Integrum,integrum,0,SE0009807266,INTEG B,INTEG-B.ST,4.0,4,79.0,1,2017-05-15 00:00:00,Sverige
1085,1456,ISR Holding,isr-immune-system-regulation-holding,0,SE0008212195,ISR,ISR.ST,4.0,4,78.0,1,2017-03-24 00:00:00,Sverige
1086,1457,Bioservo Technologies,bioservo-technologies,0,SE0009779085,BIOS,BIOS.ST,4.0,4,80.0,1,2017-05-22 00:00:00,Sverige
1087,1459,Medicover,medicover,0,SE0009778848,MCOV B,MCOV-B.ST,4.0,1,81.0,1,2017-05-23 00:00:00,Sverige
1088,1461,Abelco Investment,abelco-investment-group,0,SE0003617075,ABIG,ABIG.ST,1.0,6,73.0,1,2017-05-24 00:00:00,Sverige
1089,1462,TerraNet,terranet-holding,0,SE0009806045,TERRNT B,TERRNT-B.ST,9.0,4,94.0,1,2017-05-30 00:00:00,Sverige
1090,1463,Boozt,boozt,0,SE0009888738,BOOZT,BOOZT.ST,8.0,1,43.0,1,2017-05-31 00:00:00,Sverige
1091,1465,Zaplox,zaplox,0,SE0009722465,ZAPLOX,ZAPLOX.ST,6.0,4,90.0,1,2017-06-08 00:00:00,Sverige
1092,1466,TCECUR,tc-connect,0,SE0014965604,TCC A,TCC-A.ST,6.0,6,85.0,1,2017-06-09 00:00:00,Sverige
1093,1467,Ayima,ayima,0,SE0009888506,AYIMA B,AYIMA-B.ST,8.0,4,56.0,1,2017-05-29 00:00:00,Sverige
1094,1468,Nexar Group,nexar-group,0,SE0018219826,NXAR,NXAR.ST,8.0,6,57.0,1,2017-05-18 00:00:00,Sverige
1095,1469,Paxman,paxman,0,SE0009806284,PAX,PAX.ST,4.0,4,79.0,1,2017-06-12 00:00:00,Sverige
1096,1470,Essity B,essity,0,SE0009922164,ESSITY B,ESSITY-B.ST,2.0,1,64.0,1,2017-06-15 00:00:00,Sverige
1097,1471,Enersize,enersize,0,FI4000233317,ENERS,ENERS.ST,6.0,4,90.0,1,2017-06-15 00:00:00,Sverige
1098,1472,Preservia Pref,preservia-hyresfastigheter-preferensaktie,1,SE0009973365,PHYR PREF,PHYR-PREF.ST,1.0,6,75.0,1,2017-06-09 00:00:00,Sverige
1099,1474,Bonesupport,bonesupport,0,SE0009858152,BONEX,BONEX.ST,4.0,2,78.0,1,2017-06-21 00:00:00,Sverige
1100,1475,OXE Marine,cimco-marine,0,SE0009888613,OXE,OXE.ST,8.0,4,48.0,1,2017-07-04 00:00:00,Sverige
1101,1477,Alligo,momentum-group,0,SE0009922305,ALLIGO B,ALLIGO-B.ST,5.0,2,24.0,1,2017-06-21 00:00:00,Sverige
1102,1478,Agtira,peckas-naturodlingar,0,SE0008588354,AGTIRA B,AGTIRA-B.ST,2.0,6,60.0,1,2017-06-27 00:00:00,Sverige
1103,1479,Nitro Games,nitro-games,0,FI4000242961,NITRO,NITRO.ST,8.0,4,55.0,1,2017-06-17 00:00:00,Sverige
1104,1480,Urb-it,urb-it,0,SE0009921034,URBIT,URBIT.ST,8.0,4,49.0,1,2017-07-07 00:00:00,Sverige
1105,1481,OmniCar,omnicar,0,SE0009997331,OMNI,OMNI.ST,6.0,5,90.0,1,2017-07-13 00:00:00,Sverige
1106,1482,Netmore,north-net-connect,0,SE0009921976,NETM B,NETM-B.ST,9.0,4,94.0,1,2017-07-14 00:00:00,Sverige
1107,1483,NextCell Pharma,nextcell-pharma,0,SE0009723125,NXTCL,NXTCL.ST,4.0,4,78.0,1,2017-07-13 00:00:00,Sverige
1108,1485,Promore Pharma,promore-pharma,0,SE0009947740,PROMO,PROMO.ST,4.0,4,78.0,1,2017-07-06 00:00:00,Sverige
1109,1486,Realfiction,realfiction-holding,0,SE0009920994,REALFI,REALFI.ST,8.0,4,56.0,1,2017-07-14 00:00:00,Sverige
1110,1487,Sedana Medical,sedana-medical,0,SE0015988373,SEDANA,SEDANA.ST,4.0,4,79.0,1,2017-06-21 00:00:00,Sverige
1111,1489,Surgical Science,surgical-science-sweden,0,SE0014428512,SUS,SUS.ST,4.0,4,79.0,1,2017-06-19 00:00:00,Sverige
1112,1490,Trianon,trianon,0,SE0018013658,TRIAN B,TRIAN-B.ST,1.0,2,75.0,1,2017-06-21 00:00:00,Sverige
1113,1491,News55,news55,0,SE0009889934,N55,N55.ST,8.0,6,57.0,1,2017-07-21 00:00:00,Sverige
1114,1492,Seamless Distribution Systems,seamless-distribution-systems,0,SE0009994445,SDS,SDS.ST,6.0,4,92.0,1,2017-07-21 00:00:00,Sverige
1115,1515,Rovio,rovio,0,FI4000266804,ROVIO,ROVIO.HE,8.0,15,55.0,3,2017-09-29 00:00:00,Finland
1116,1517,Balco Group,balco,0,SE0010323998,BALCO,BALCO.ST,5.0,2,31.0,1,2017-10-06 00:00:00,Sverige
1117,1518,Enrad,enrad,0,SE0009994858,ENRAD,ENRAD.ST,5.0,5,30.0,1,2017-07-24 00:00:00,Sverige
1118,1520,Quartiers Properties,quartiers-properties,0,SE0009697204,QUART,QUART.ST,1.0,4,75.0,1,2017-06-21 00:00:00,Sverige
1119,1521,Obducat Pref,obducat-preferensaktie,1,SE0009357536,OBDU PREF B,OBDU-PREF-B.ST,6.0,6,82.0,1,2017-01-25 00:00:00,Sverige
1120,1522,Inhalation Sciences,inhalation-sciences,0,SE0009983893,ISAB,ISAB.ST,4.0,5,79.0,1,2017-09-28 00:00:00,Sverige
1121,1523,SenzaGen,senzagen,0,SE0010219626,SENZA,SENZA.ST,4.0,4,78.0,1,2017-09-21 00:00:00,Sverige
1122,1524,Xspray Pharma,xspray-pharma,0,SE0009973563,XSPRAY,XSPRAY.ST,4.0,2,78.0,1,2017-09-28 00:00:00,Sverige
1123,1526,Fondia,fondia,0,FI4000232913,FONDIA,FONDIA.HE,5.0,30,34.0,3,2017-04-04 00:00:00,Finland
1124,1527,Kamux,kamux,0,FI4000206750,KAMUX,KAMUX.HE,8.0,15,48.0,3,2017-05-12 00:00:00,Finland
1125,1528,Remedy Entertainment,remedy-entertainment,0,FI4000251897,REMEDY,REMEDY.HE,8.0,15,55.0,3,2017-05-29 00:00:00,Finland
1126,1529,GreenMobility,greenmobility,0,DK0060817898,GREENM,GREENM.CO,8.0,22,49.0,4,2017-06-16 00:00:00,Danmark
1127,1530,Conferize,conferize,0,DK0060816148,CONFRZ,CONFRZ.CO,6.0,23,91.0,4,2017-06-23 00:00:00,Danmark
1128,1532,Borr Drilling,borr-drilling,0,BMG1466R1732,BORR,BORR.OL,3.0,9,1.0,2,2017-08-30 00:00:00,Norge
1129,1533,BerGenBio,bergenbio,0,NO0010650013,BGBIO,BGBIO.OL,4.0,9,78.0,2,2017-04-07 00:00:00,Norge
1130,1536,Carbon Transition,songa-bulk,0,NO0010778095,CARBN,CARBN.OL,5.0,12,41.0,2,2016-12-19 00:00:00,Norge
1131,1538,BioArctic,bioarctic,0,SE0010323311,BIOA B,BIOA-B.ST,4.0,2,78.0,1,2017-10-12 00:00:00,Sverige
1132,1539,Fram Skandinavien,fram-skandinavien,0,SE0010296269,FRAM B,FRAM-B.ST,6.0,4,90.0,1,2017-10-12 00:00:00,Sverige
1133,1541,Nilfisk,nilfisk-holding,0,DK0060907293,NLFSK,NLFSK.CO,5.0,21,23.0,4,2017-10-12 00:00:00,Danmark
1134,1542,Climeon,climeon,0,SE0009973548,CLIME B,CLIME-B.ST,10.0,4,11.0,1,2017-10-13 00:00:00,Sverige
1135,1543,Qiiwi Games,qiiwi-Interactive,0,SE0010245373,QIIWI,QIIWI.ST,8.0,4,55.0,1,2017-10-13 00:00:00,Sverige
1136,1546,Ferronordic,ferronordic-machines,0,SE0005468717,FNM,FNM.ST,5.0,2,24.0,1,2017-10-27 00:00:00,Sverige
1137,1547,Goodbye Kansas,bublar,0,SE0010270793,GBK,GBK.ST,8.0,4,55.0,1,2017-11-06 00:00:00,Sverige
1138,1548,Touchtech,touchtech,0,SE0010414482,TOUCH,TOUCH.ST,6.0,5,90.0,1,2017-11-22 00:00:00,Sverige
1139,1549,Artificial Solutions,indentive,0,SE0018397184,ASAI,ASAI.ST,6.0,4,90.0,1,2017-11-13 00:00:00,Sverige
1140,1550,2cureX,2curex,0,SE0010468124,2CUREX,2CUREX.ST,4.0,4,79.0,1,2017-11-24 00:00:00,Sverige
1141,1551,Time People Group,time-people-group,0,SE0010442962,TPGR,TPGR.ST,6.0,6,89.0,1,2017-12-07 00:00:00,Sverige
1142,1552,Seafire,seafire,0,SE0009779796,SEAF,SEAF.ST,1.0,4,73.0,1,2017-11-16 00:00:00,Sverige
1143,1553,BiBBInstruments,bibbinstruments,0,SE0010102095,BIBB,BIBB.ST,4.0,5,79.0,1,2017-10-27 00:00:00,Sverige
1144,1556,Flexqube,flexqube,0,SE0010547075,FLEXQ,FLEXQ.ST,5.0,4,24.0,1,2017-12-14 00:00:00,Sverige
1145,1557,Awardit,awardit,0,SE0010101824,AWRD,AWRD.ST,8.0,4,56.0,1,2017-12-05 00:00:00,Sverige
1146,1559,Komplett Bank,komplett-bank,0,NO0010694029,KOMP,KOMP.OL,1.0,9,70.0,2,2017-11-10 00:00:00,Norge
1147,1560,Augeo Group,esen-esports,0,SE0009889157,AUGEO,AUGEO.ST,8.0,5,55.0,1,2017-10-26 00:00:00,Sverige
1148,1561,IRRAS,irras,0,SE0008321202,IRRAS,IRRAS.ST,4.0,3,79.0,1,2017-11-22 00:00:00,Sverige
1149,1562,Logistri,logistri,0,SE0010414615,LOGIST,LOGIST.ST,1.0,5,75.0,1,2017-10-23 00:00:00,Sverige
1150,1564,Tempest Security,tempest-security,0,SE0010469221,TSEC,TSEC.ST,5.0,4,35.0,1,2017-12-06 00:00:00,Sverige
1151,1565,DevPort,devport,0,SE0010546622,DEVP B,DEVP-B.ST,6.0,4,89.0,1,2017-12-07 00:00:00,Sverige
1152,1566,MAG Interactive,mag-Interactive,0,SE0010520908,MAGI,MAGI.ST,8.0,4,55.0,1,2017-12-08 00:00:00,Sverige
1153,1567,Terveystalo,terveystalo,0,FI4000252127,TTALO,TTALO.HE,4.0,14,80.0,3,2017-10-11 00:00:00,Finland
1154,1568,Efecte,efecte,0,FI4000282868,EFECTE,EFECTE.HE,6.0,30,90.0,3,2017-12-08 00:00:00,Finland
1155,1569,Gofore,gofore,0,FI4000283130,GOFORE,GOFORE.HE,6.0,15,89.0,3,2017-11-16 00:00:00,Finland
1156,1570,Titanium,titanium,0,FI4000270350,TITAN,TITAN.HE,1.0,30,71.0,3,2017-10-09 00:00:00,Finland
1157,1571,Scout Gaming,scout-gaming,0,SE0010521153,SCOUT,SCOUT.ST,8.0,4,54.0,1,2017-12-11 00:00:00,Sverige
1158,1572,Acconeer,acconeer,0,SE0010546242,ACCON,ACCON.ST,5.0,4,38.0,1,2017-12-11 00:00:00,Sverige
1159,1573,Lyko,lyko,0,SE0010468918,LYKO A,LYKO-A.ST,2.0,4,64.0,1,2017-12-12 00:00:00,Sverige
1160,1574,Arjo,arjo,0,SE0010468116,ARJO B,ARJO-B.ST,4.0,1,80.0,1,2017-12-12 00:00:00,Sverige
1161,1576,Enad Global 7,toadman-interactive,0,SE0010520106,EG7,EG7.ST,8.0,4,55.0,1,2017-12-13 00:00:00,Sverige
1162,1577,Bio-Works,bio-works-technologies,0,SE0007387089,BIOWKS,BIOWKS.ST,4.0,4,77.0,1,2017-12-14 00:00:00,Sverige
1163,1578,TopRight Nordic,topright-nordic,0,SE0010297507,TOPR,TOPR.ST,5.0,6,25.0,1,2017-12-15 00:00:00,Sverige
1164,1579,24SevenOffice,24sevenoffice,0,SE0010546911,247,247.ST,6.0,5,90.0,1,2017-12-21 00:00:00,Sverige
1165,1580,Crayon Group,crayon-group,0,NO0010808892,CRAYN,CRAYN.OL,6.0,9,89.0,2,2017-11-08 00:00:00,Norge
